,mean
,depth
wellid,
350833114134001,740.3
350834114144001,754.5
350834114173501,603.0
350835114010501,93.74
350836114002601,75.3
350837113113201,349.9666666666667
350838110394501,15.2
350839111005301,485.6666666666667
350839111410601,1119.0
350840109171801,140.0
350840114053801,150.0
350842109284301,31.8
350843111441701,1146.6666666666667
350845110540101,167.58090909090905
350846111030901,571.6
350847111440401,1139.6666666666667
350847112544501,291.525
350847113560301,49.56666666666666
350847114334501,134.6
350848111381701,926.1784285714284
350848113262101,32.6
350850113194101,7.15
350856111441601,1150.6944444444443
350857111575601,2.5
350857111581601,10.0
350858109063201,500.0
350858111581601,17.1
350900110412901,124.0
350901113534001,720.0
350901114334601,153.0
350905111440801,1205.5
350905113194101,5.3
350906110503401,172.7
350908113424901,696.05
350908114340301,27.0
350909111165401,918.0
350910113485501,71.9
350910113485601,152.75
350911113485501,161.1875
350912114092601,395.7
350913110541301,141.2
350914109301301,62.8
350914110134001,25.6
350914110414601,115.0
350915114050201,71.6
350916111440801,1257.65
350916111583801,25.474999999999998
350916111584101,25.1
350920114122701,758.4432
350921110532701,119.9
350921113040701,533.6
350921113562601,64.7
350922111575801,63.9
350922114143701,796.1
350923114082001,464.1
350924111440101,1254.1355
350925109254201,186.3
350925111585001,9.2
350926109254201,185.8
350926114051101,100.0
350927109292601,21.2
350927110420801,24.6
350927111155001,892.0
350927114132701,773.4366666666667
350930109292301,15.2
350930114081901,465.9
350930114082601,451.6
350930114190401,246.4
350931114050101,67.35
350931114050301,78.6
350932112470301,75.9984375
350932114044801,63.312
350933111440801,1233.75
350934113200101,17.8
350934113382201,307.854
350934114192001,273.4
350935113571301,46.43333333333334
350935114041001,66.75
350935114045001,59.66
350935114181901,276.73333333333335
350936114043101,65.78999999999999
350937114044201,59.62424657534244
350937114045001,66.48333333333333
350940110065901,9.5
350940114041701,26.0
350940114043301,65.0
350946111405301,1001.3
350946113562101,212.0
350947110113801,24.1
350947110113901,21.9
350947111585301,15.0
350948111405201,975.0
350949114040401,76.86666666666666
350953112445701,175.4144827586207
350954111161401,841.8
350955114051501,54.1
350956113325201,2.01
350956113530001,77.35
350957111153901,800.0
350957114045501,65.0
350958114035901,48.058
350959109091901,145.0
350959109290501,25.5
351000112450001,184.0
351001110562601,223.6
351002113343901,375.6
351004111585801,12.1125
351005114042101,60.0
351006111014501,458.25
351006113420001,658.7666666666667
351006114041901,82.0
351007114041901,114.75
351008114140401,816.3311111111111
351011114224701,20.0
351013111564901,19.7
351013113504401,12.3
351013114075001,340.3
351014113420901,663.0
351016113504501,44.56333333333333
351017111151001,780.0
351021112155301,17.74
351025111303701,1542.28725
351027111585701,1.366666666666667
351027111585801,3.6500000000000004
351030111512501,28.3
351030113504501,14.53
351030113524201,200.0
351038112030202,1.625
351038113525301,110.0
351039112030101,0.39999999999999997
351039113525301,110.0
351042111505201,3.6
351043113211701,78.85
351044111510001,27.6
351045109265501,30.75
351045111505801,329.4
351046111370501,1148.75
351046111505601,171.8
351046111505801,148.2
351046114001801,336.825
351047113412901,600.3
351048111364001,31.1
351048111571201,53.5
351050113531101,80.0
351051112175701,8.6
351052110491701,216.0
351052111370801,69.05
351053111363701,75.92
351054111363001,32.35
351054114332301,164.6
351058113554901,23.83
351103113555501,26.0
351104114094001,518.7249999999999
351104114133101,856.0
351104114143601,863.815
351105114022601,164.75
351105114151301,872.3666666666667
351105114201701,63.7
351108111573201,58.46666666666666
351109113564301,16.8
351109114002201,383.38333333333327
351109114030001,110.79936170212765
351109114030501,134.39999999999998
351110113425101,685.0
351110114025801,131.85999999999999
351111114024101,113.17500000000001
351114111101001,626.0
351114113535501,98.86666666666667
351116112530601,88.25
351116114025901,119.73655172413793
351117113555701,0.3
351117114024201,120.0
351117114031401,97.0
351117114032201,97.0
351118109261001,28.9
351118113555101,25.05
351118114030501,128.03333333333333
351119109255301,38.0
351119109263901,46.05
351119113370801,375.16033333333337
351120109261001,58.0
351120109261501,58.0
351120112502401,257.12638888888887
351120113535501,93.07499999999999
351120114320001,357.15000000000003
351121111545601,149.69999999999996
351122111101301,618.1
351122113440601,540.0666666666666
351123109262101,37.1
351123114032201,135.84250000000003
351126113555901,72.36666666666666
351127111360001,1322.836923076923
351127113541301,81.15
351129111404201,1220.0
351130111374901,1233.0
351130111411601,1320.0
351130112482401,209.78166666666664
351131114032501,113.01705882352942
351132114133601,890.8399999999999
351135114125901,897.3666666666668
351136111375001,1273.0
351136111430901,1258.4
351139114033101,151.47875
351140114033101,160.8
351141114031801,180.6
351142110563401,140.5
351142114041601,120.0
351144111161201,832.6666666666666
351145112540001,94.63333333333333
351147109194901,31.25
351147114034401,225.0
351148112490601,233.0
351148114034401,190.0
351149109195901,35.7
351149109260801,64.16666666666667
351149109260802,59.98615384615384
351150114032601,180.0
351151113565201,483.5
351153111250601,1215.0
351153113214301,124.92439024390241
351154109130001,45.05
351154109245001,30.0
351154111252801,58.12777777777777
351154114042301,251.3
351155109152401,30.7
351155109152501,31.2
351155109235801,18.7
351156111285001,1228.0
351157114080401,105.0
351158109261601,160.0
351159109243701,18.4
351200109251201,32.7
351200114151301,941.95
351201112103801,5.25
351202112103001,6.3
351204109232503,22.2
351205109232501,13.4
351206112064801,2740.0
351207112283701,997.1779999999999
351210111243201,1205.0
351210113212001,126.05
351210114042901,8.0
351211114043401,8.9
351212109224201,180.0
351212114045401,178.8
351213111274001,1311.7000000000003
351213114045501,169.96666666666667
351214112571601,320.05
351215111021701,324.54
351216113541001,281.4
351217109222301,70.0
351220113535801,469.9
351222114024801,303.0
351223111342802,1322.931081081081
351223111591201,204.71
351223112154201,1314.2
351224109202401,44.79458333333333
351225113535201,476.3333333333333
351226113531701,600.0
351227112291701,964.7400000000001
351229109195101,104.0
351230111201401,990.0
351230111590701,108.5
351230114043001,11.866666666666667
351232111590601,57.55
351233114042701,40.3
351234111585601,119.93333333333335
351234111590901,76.9
351236111590301,104.7
351237111590901,77.2
351238111084101,530.0
351238111390001,67.5
351238111390101,14.429999999999998
351239114051601,82.7
351241109193101,65.0
351241113121601,357.84999999999997
351243111390001,10.3
351243112165101,91.73333333333333
351243114035901,3.088
351244113391601,4.506666666666667
351245111502801,1330.05
351247109170901,39.4
351249112045801,155.85
351250111483201,25.973333333333333
351251111502301,7.489999999999999
351252112100301,4.1
351253109201401,143.0
351253111482301,72.075
351253112050001,124.40526315789472
351253114115801,548.0
351254109194501,120.0
351254113034101,726.8
351255114044401,51.0
351256112100501,3.1
351257114022001,234.3
351258109200101,70.0
351260112063601,2809.0
351301111502301,9.024999999999999
351302111560301,41.0
351302114032601,112.9
351302114041401,58.26666666666667
351303111502101,11.719999999999999
351303111502301,11.1
351304111395701,260.3
351305114231901,14.0
351306111280901,1342.5
351306112574301,25.15
351307111500401,0.0
351309111503801,12.16
351309114044501,72.3
351310111504001,12.6
351311112101001,461.87777777777785
351313114033101,118.3
351313114334901,8.0
351316111505301,2.55
351317111504601,2.35
351317111505001,4.1000000000000005
351318114044701,47.3
351318114335001,18.0
351319111505201,7.33
351320111505301,6.1
351321111260001,1220.95
351322111505101,11.245000000000001
351324114043601,68.2
351326114211401,33.03
351329111271601,1265.0
351329111502601,25.0
351329114201601,103.0
351330111475901,87.07
351333112102501,3.033333333333333
351334111481401,9.55
351334111481402,19.15
351335111481301,106.14375
351336111380001,134.0
351337109273201,44.6
351337111380601,75.0
351337111592401,8.7
351337114074801,118.9
351340112103801,330.3
351340112104501,354.93333333333334
351340114125401,1045.8927083333335
351341109273801,59.0
351342111290301,1323.5
351342114131001,1076.7666666666667
351342114140501,1174.7
351343114140501,1053.9333333333334
351344114044001,79.95
351344114151501,1043.35
351345111494301,14.1
351345112050401,132.325
351345114040501,2.6
351345114043901,77.37727272727274
351345114044001,65.9475
351345114161601,1020.95
351346111382501,1675.0
351346114043901,69.465
351347114042501,27.562812500000003
351352111500001,117.05000000000001
351353111495901,197.54
351354111383701,96.0
351354111401001,39.0
351354111485201,81.2975
351354111495901,30.065
351355111390801,57.6
351356111390201,8.0
351356111485401,66.5
351357111401901,29.0
351358111381301,72.0
351358114032201,134.48333333333332
351359111390501,14.9
351359111400201,14.0
351359112101701,119.22
351359114325501,328.9
351400111400301,7.0
351401111402301,21.0
351401114132401,1068.404411764706
351403114025501,115.0
351405110510201,103.6
351405112525201,620.25
351407112100601,119.33
351408111495901,66.80000000000001
351408111500101,125.0
351409111500201,26.433333333333334
351409111500301,21.0
351409111500302,27.195370370370377
351411111400801,81.0
351412111065401,618.0
351412111410401,155.4
351414111411001,138.4
351415111403101,12.5
351416111285601,1342.0
351416111495601,85.83500000000001
351416111495602,33.175
351416112101001,279.65
351417111403001,10.9
351417111492501,91.73333333333333
351417112100801,313.8
351417112565901,171.35
351419111401001,34.0
351419111491701,62.95
351420111404101,40.0
351420111404301,9.0
351420113541601,869.3666666666667
351421111492701,126.4
351422111400601,32.68
351422112070001,50.4
351423111493001,65.3
351424111393201,34.5
351424111394401,47.0
351424113572601,720.7
351424113575801,695.9
351425109262501,34.2
351425111395601,49.0
351425111395701,45.2
351425113590501,655.3333333333334
351425113593601,653.8499999999999
351425113593701,664.9666666666667
351426111394701,45.0
351426111400601,42.0
351426111402901,113.4
351426111403001,54.0
351427111410101,50.0
351428111381901,112.1
351428111382901,62.15
351428111405501,66.95
351428111410201,78.7
351429111405201,18.1
351430111380601,180.0
351430111394701,52.4
351430111395001,218.0
351430111402701,70.15
351431111381901,302.45
351431111382101,104.0
351431111405201,62.3
351432111381801,155.1
351432111410401,61.8
351433111395101,89.4
351434110583601,107.0
351434111400101,77.4
351435111381201,200.2
351436111394601,80.0
351436111404701,97.2
351436113520201,941.242777777778
351437111402801,102.0
351438111402601,105.936
351438111402801,135.0
351438111403001,110.0
351438111405601,75.0
351438114025801,265.8
351438114042801,43.662000000000006
351439111402201,81.0
351439113583001,660.4666666666666
351440111402301,88.75
351440111402401,132.8
351440111402801,129.5
351440111405501,71.67307692307692
351441111410001,85.0
351442110581601,120.91666666666667
351442111410001,109.92
351443111402701,146.65
351443114050001,15.711333333333332
351444112372701,1356.5
351445111420401,228.0
351446111591101,142.35000000000002
351447113382601,536.75
351448111012701,310.0
351448111401401,164.4
351448113382601,540.7666666666667
351448114045701,2.98
351452113592301,651.95
351452114053101,53.128750000000004
351455113384001,539.7
351502112265401,47.4
351503111560301,42.0
351505114044501,59.32888888888889
351506114044501,25.65
351506114054401,36.95875
351508111303401,1457.0
351508111561901,18.65
351508111581301,102.3
351508113530801,858.1
351509111564601,184.7
351510111503801,173.2
351510111561501,41.9
351512114053201,50.0
351514113572801,612.1928571428573
351515111430701,185.25
351515111450601,27.87
351516111431001,135.85000000000002
351516111561501,191.8
351517111444301,117.3
351517111445701,167.15
351517111451401,20.125
351517111561501,187.2
351517112023501,1.5
351517112023801,1.95
351518111430401,127.6
351518111430701,94.35
351518111443801,53.5
351518111450401,29.715
351518111451101,119.8
351518111451201,114.29545454545452
351518111451301,17.65
351518111583501,214.86666666666665
351519111120701,732.3
351519111431401,124.6
351520111431601,123.8130097087379
351520111440101,62.8
351520111441701,47.5
351520111445601,100.7
351520111445701,81.0
351521111433701,145.25
351521111441001,6.806666666666666
351521111443601,109.2
351521111445801,97.0
351521111451301,40.98
351522111432101,108.0
351522111442201,153.44
351522111443701,14.7
351522114232101,322.735
351523111431801,108.44999999999999
351523111433701,117.55
351523111440901,16.98
351523111440902,13.683333333333335
351523111441101,10.0
351523111443801,50.42550458715596
351523111445501,180.8
351523114203901,72.0
351524111432701,18.2
351524111435701,148.10000000000002
351524111445601,68.36666666666666
351524111561101,90.1
351524112023401,3.97
351524114075301,47.05
351525111035801,383.23333333333335
351525111424301,82.4
351525111431301,125.9
351525111431601,121.1
351525111433401,101.5
351525111433701,95.9
351525111434301,97.89999999999999
351525112014501,3.35
351525112020201,2.440000000000001
351525112023401,4.13
351525112023901,20.195
351525114075301,27.35
351526111311701,29.627777777777776
351526111440201,186.05
351526111561501,101.33500000000001
351526111561901,111.70250000000001
351526111562701,108.13499999999999
351526111582901,49.2925
351526112021201,4.336666666666667
351527111424501,44.8
351527111434001,85.15
351527111440701,193.73333333333335
351527111443701,55.325
351527111534501,92.44999999999999
351527111562701,95.2
351527111574601,155.185
351527114295901,192.0
351528111424201,151.75
351528111561901,91.155
351528111570101,114.2
351528112023901,2.6
351529111424601,46.475
351529111424701,52.1
351529111424901,6.300000000000001
351530111443901,60.3
351530112015201,54.1
351530112015901,49.9
351531111425201,49.1
351532111424201,66.0
351532111424901,169.0
351532111430001,52.9
351533111442101,85.6
351533113483801,110.0
351534111430801,56.8
351534111564701,106.1
351534112105701,2850.055384615385
351535111442201,20.5
351536111430601,4.2
351536111565001,203.65
351537111424301,168.79999999999998
351537111424801,185.3450515463917
351537111494101,2010.0
351537111494801,2120.0
351537111582301,5.2
351537112020401,2.3
351537112020601,2.0
351538111424801,113.45
351538111434801,2.325
351539111320501,1488.5
351539111435301,77.95
351540111433901,76.05000000000001
351541111441301,64.9
351543111442801,58.0
351543111443801,66.8
351544111435401,87.8
351544112020201,2.93
351544112020401,4.2
351545111434901,15.0
351545111435101,11.5
351545111565901,365.02500000000003
351546111425701,228.6
351546112252601,2060.0
351547111425801,231.0
351547111433701,78.8
351547112395801,503.73
351548111433901,82.5
351548111434401,92.8
351548111440201,54.2
351548111441201,8.945
351550111433901,87.0
351550111435501,67.4
351550111440001,55.3
351550111440601,42.575
351550112020501,2.9
351550114204601,14.2
351551111434201,54.95
351551111434701,73.51300970873784
351551111441101,38.69684210526316
351552111434401,80.0
351552111434801,18.479589041095892
351552111441801,61.550000000000004
351552112572901,195.27634146341467
351552113590801,646.6
351553111434301,65.0
351553111573001,62.462500000000006
351553112020801,29.912499999999994
351553112021501,34.35
351554111573001,141.92249999999999
351554112574001,195.0
351554113590701,570.9051063829787
351555113571501,572.65
351556111430401,184.56693693693697
351557112020401,7.956818181818182
351557112024001,12.014375
351558112015701,2.9450000000000003
351601111523601,83.99000000000001
351602111275001,1383.0
351604111440901,71.2
351604113593701,607.5
351605111433701,84.99
351605111434201,81.23400000000001
351606111430601,138.02857142857144
351607111434801,90.0
351608111430801,149.0
351608111440701,93.80000000000001
351608111544201,16.0
351609111312001,1460.5
351611111432201,114.92
351611111434501,94.2
351613111433201,97.5
351614111434201,7.6256249999999985
351615111440301,99.2
351616111432901,118.83
351617111440301,115.4
351618111432301,146.65
351618111432901,103.4
351618111434201,102.39999999999999
351620111433201,120.24458715596325
351620113503701,401.2
351622111433101,125.89
351622111524201,211.35
351622111564901,10.2
351623111432501,150.0
351623111440401,127.9
351623114003601,645.4
351624111432301,118.7
351624111433301,60.0
351625111432501,140.0
351625111565801,38.8
351627111161801,1000.0
351627111440301,143.75
351628111440501,134.85000000000002
351630113593701,590.6
351631111565201,25.876666666666665
351631113551801,624.9
351632111564601,102.5425
351633111440401,139.45
351633111440701,151.8
351633111553701,100.75
351633111565401,137.23499999999999
351633113140001,687.86
351634111565501,113.5
351638111440701,164.85
351638111562701,80.43333333333334
351638111565101,33.55
351639112033401,0.945
351639112034201,39.75
351640113480401,49.1
351641111561801,75.94999999999999
351642111524201,174.66
351642111551801,1.0
351642111562601,77.046
351642113475801,32.8
351646111571501,2.2
351649113334601,139.9
351652111304801,1499.0
351654111434701,251.95
351654111555701,83.5
351654111560201,132.5
351700114014001,721.135294117647
351701111303601,1546.0
351702109125301,33.45
351702111554801,186.7
351702111555001,152.20263157894738
351702113582701,547.2375
351703111554401,187.55
351704111554301,136.95
351704113071201,490.7
351705113593901,638.6
351705113594001,595.9333333333333
351707111555801,175.0666666666667
351708113014401,582.8766666666667
351710111553701,191.0666666666667
351712113065401,487.89179487179484
351714110590701,125.0
351715112031201,36.85
351716111520901,713.95
351717112030401,2.3
351721111323301,1635.0
351733110592601,97.46521739130434
351734111002901,136.9
351737111091101,640.0
351739111001501,136.696
351740111550001,142.7
351740111563001,55.1
351742111191201,1112.0
351743109131301,39.03333333333333
351743113361701,454.09999999999997
351744111004801,133.0
351746112300801,20.354000000000003
351748110592301,84.5
351748111563901,30.8
351749111003401,140.8365
351750113014001,694.0
351758111000901,131.42611111111108
351758113450801,128.0
351758113485901,124.80000000000001
351758113490001,173.1
351759113490201,68.3
351804111060301,379.0
351806113565001,444.90000000000003
351812113223001,45.133333333333326
351815110505001,150.0
351815113580101,550.15
351817114004101,698.4
351818110054901,335.0
351818114022201,578.125
351819111570901,44.4
351820114004201,697.6
351821114084101,21.04
351828110595801,75.0
351829111570801,83.55
351830113214201,826.6999999999999
351830114204001,50.74
351831111054501,332.51
351831111571601,55.620000000000005
351831114204001,47.1
351832114060701,30.0
351834114170201,63.25
351836114052801,16.0
351837113393801,512.7333333333333
351837114052801,15.0
351837114092901,10.42
351839111564601,2.7
351844113555101,459.4599999999999
351852110542501,30.0
351853112513901,449.42
351858114034701,63.25
351900114060501,8.0
351902113130202,858.5333333333333
351907113582801,566.12
351910110493501,167.0
351914114132801,1188.6600000000003
351921114241401,38.8
351922114024601,251.5
351923111144201,1030.0
351928113564901,408.85
351930109042701,4.550000000000001
351930111184801,1137.5
351934114022201,243.0
351937111434901,0.0
351941114094601,16.65
351942114130901,1227.9
351943113453801,34.9
351943114230501,32.43
351949111444401,4.2
351950114045001,0.0
351952111444701,4.8
351953114053501,12.0
351958111543301,76.60000000000001
351958113384201,64.5
351958113405601,283.8265
351958114105101,65.0
351959113382601,71.35
352007114125501,917.1600000000001
352008113015601,700.0749999999999
352009114130601,1228.8666666666668
352010111442501,7.6
352010113411501,248.90587301587303
352012114235901,67.76666666666667
352012114240001,64.9
352013110392501,14.0
352020111390501,159.4
352020113364001,28.4
352020114110701,240.0
352024114092101,40.0
352025111385801,198.55
352027111390001,143.2
352027114041001,102.5
352028111435701,330.06166666666667
352028111435801,830.0
352029111385701,164.61666666666667
352030111431501,244.52428571428572
352030113525501,489.0
352031111431401,326.92
352031111431501,91.65000000000002
352034111390401,225.2
352034111390601,119.93333333333334
352035111440001,946.0
352043111384001,100.0
352043111385001,129.8
352044113415501,169.75625
352045112583401,364.95777777777784
352045113415501,160.4584210526316
352051111054001,250.9
352052113551801,377.3592307692307
352053113045101,893.4
352057113441901,113.05000000000001
352058113354901,13.3
352106113333401,71.0
352108111504801,710.6913793103449
352108113500201,957.9230769230769
352113113443401,59.8
352117111132901,665.0
352117111440801,3.1
352119109031601,44.475757575757584
352119111132901,646.0
352121111440201,5.8
352122111571901,8.85
352122113405701,31.7875
352123113410401,36.9
352128114053101,5.5
352129113423201,104.65
352130113413901,98.5
352135113422301,92.08999999999999
352135113423001,81.83986301369863
352137113491901,114.3
352140109041001,26.8
352147113425001,53.274
352149109025201,195.3
352149113403601,52.99
352150113443801,70.0
352153113384801,5.0
352153113425801,52.650000000000006
352154109184001,621.9000000000001
352158111450301,6.4
352158114103501,33.25
352200111450701,6.1
352200114113001,77.0
352204113080001,882.3
352204114070601,30.0
352205113430401,62.712
352205114021701,62.37500000000001
352206113430401,72.75
352209113393501,23.8
352212113594201,98.7
352214111324601,1960.6193670886064
352214113433301,72.8
352215113433401,66.53
352216113432001,50.94
352216113432101,62.0
352216113433701,50.45
352217113395801,21.8
352217113432001,63.0
352217113432101,51.36
352218113432101,62.0
352219113392601,20.535
352223114000701,92.6
352224113175701,950.85
352225111165101,858.6
352226111081401,312.0
352240110194601,7.34
352240113595801,80.74
352244110194101,19.55
352253113581201,542.1857142857143
352300114003301,300.8
352302111434601,4.9
352304113532001,430.1000000000001
352305114100001,28.0
352307114023401,132.5
352307114112301,72.0
352310113530601,429.1
352314113462201,44.8
352317114045501,57.6
352318114045801,27.4
352318114113001,75.45
352319114045701,26.8
352320113533501,366.0
352325111575301,2.3
352326111574701,6.004642857142857
352327111575201,7.706
352328111575201,1.9
352328113385101,12.5
352333114124101,12.8025
352338111062401,110.35
352339114011801,168.6
352340113394001,31.7
352340113593301,538.8666666666667
352341114215001,220.44615384615386
352342113384101,24.95
352343111580701,7.4
352345113270001,194.41111111111113
352355113395001,36.65
352356114125701,15.01
352357114121201,31.5
352358113390401,28.566666666666663
352400113521401,456.98
352405111451201,9.43
352406114122501,29.3
352407111474401,3.8899999999999997
352408114120601,61.0
352410113384501,19.42
352415113384001,30.34
352420113384501,22.7
352424113443301,479.7373333333335
352425114041001,8.0
352429113444301,514.18
352430114114401,40.46
352435113390501,36.0
352435113391001,24.0
352436113391001,12.0
352438114110201,115.0
352439113581901,650.9
352442111443301,9.566666666666666
352449113092601,932.45
352451114120401,31.1
352451114121001,33.9
352456111172201,739.8
352457114120501,30.0
352458110195201,69.7
352503113510501,691.65
352505113382901,8.2
352509113582201,653.0
352516113442301,169.7
352516114133701,36.535
352517112421701,10.09
352518113454001,543.9876086956523
352522113385701,53.45
352525114033301,115.24999999999999
352528113533201,508.52500000000003
352529114113201,80.9
352531114114001,145.0
352534113575201,539.8
352538113562501,651.5
352540113531301,511.05
352542113521101,565.75
352545114250001,984.75
352548113511401,644.2
352553111160201,520.4
352554111064901,333.0
352555113462001,530.5447727272726
352556114125001,14.524999999999999
352557113525501,513.2
352600114145701,71.03333333333335
352602110483501,115.3
352604114145401,178.5
352606113585301,570.0
352606114110401,25.2
352607113575901,561.0
352607113583301,577.0
352610113445101,166.2
352611113471401,575.325
352624113564601,530.15
352629113444401,144.0
352629113464701,609.0583333333333
352632113470801,675.0666666666666
352632113542001,485.45
352632113572901,502.05
352632113583001,547.15
352632113585101,560.0
352633113470601,677.1
352636110505401,15.4
352638110504501,12.2
352639113340301,266.57000000000005
352658113483301,850.0
352660113544701,477.2
352705114015201,369.6
352710114133701,14.645
352713113481301,755.3
352715114133201,23.345
352717114005201,528.85
352718114231601,845.0
352720110512501,63.0
352721114204601,870.7
352723113542101,486.65
352724113555101,483.85
352724113562501,473.4
352725112172101,348.0
352727113491201,726.9
352727113572901,494.2
352729113081501,829.4423076923075
352729113360301,123.6
352730113081002,824.0
352731113492901,723.6666666666666
352736113351401,146.15
352740113355501,145.65469696969697
352745114035901,10.6
352746113576001,436.4
352747114035701,19.65
352748114071701,20.0
352753111471301,277.225
352800110514401,73.0
352804113350201,179.35999999999999
352816113583301,418.4666666666667
352818113551901,452.4
352818113563401,433.93333333333334
352818113593401,440.55
352819113590401,346.2
352823111501301,272.2193181818181
352826113070201,824.9142857142857
352831111501401,270.8608695652174
352831113303901,62.68333333333333
352835114051401,25.0
352838114295601,329.5
352838114295701,33.56666666666667
352840113580701,410.125
352840114392701,37.0
352841114052401,25.0
352842114300201,27.05
352843113465001,525.0
352844113593501,418.0
352845114203301,821.6
352858114021901,497.3
352900113503001,600.1
352904113333401,221.9448275862069
352909113583101,414.0
352910111553001,450.75600000000003
352910113573101,411.5
352911113580301,413.15
352911114000801,458.2
352911114003801,476.9
352917113464101,340.94
352917114203301,815.5
352930113590401,415.0
352932114221601,730.8
352935114003901,446.6
352942113322501,332.9
352942113330901,261.09999999999997
352944113321601,329.1
352947113332301,261.7
352948113332301,253.05
352951113493901,619.1133333333333
352959113540701,472.0
353007114025301,517.0
353007114033901,486.7
353008114142601,32.2
353009109314201,723.9
353011114384401,175.0
353015113382701,8.0
353022113374001,3.0
353029113595401,386.9
353030111455001,374.0
353034114211901,730.0
353035114292201,56.775
353036113445901,211.55
353037114205901,651.0
353038110533201,45.0
353043114211301,764.0
353044113301701,532.5636363636363
353050113070001,1185.0
353053113192201,461.0
353059114204301,783.8499999999999
353100113574501,393.4
353103113550201,435.325
353103114204701,771.8
353103114384501,87.0
353104113185801,1103.0
353105114021001,436.60238095238094
353109113525601,492.6
353110111221001,779.85
353120113120001,1339.7846153846153
353134112094901,2838.0
353134113215501,48.25
353135113222601,188.16
353137113252001,285.9
353140113454501,202.8
353151114212901,716.64
353152114153401,476.8
353153113504101,530.0
353154113581601,364.0
353206111462901,84.0
353207114210301,737.2615384615384
353208111462801,82.94
353210111462401,89.99139534883724
353210112163001,86.0
353213114170301,750.0
353217109495201,40.8
353226111463001,28.723333333333333
353226111465401,430.7
353227114043601,401.0
353232114200501,803.5
353240109494001,22.3
353250114225901,608.1
353251114201001,773.9599999999999
353258109492301,10.3
353302110481901,100.0
353325114201101,749.6
353326114072301,55.04999999999999
353334113461501,156.6
353337114235201,596.9631578947368
353338114023401,292.8666666666666
353338114231501,545.0
353339114233501,563.3399999999999
353339114251401,702.6
353404114061601,460.1
353410111284001,1587.2200000000003
353414113423701,6.300000000000001
353420112354001,80.0
353420112354002,80.0
353432114214101,635.2
353434114182701,605.65
353513114161701,568.4
353515114501201,11.0
353517111305401,1500.0
353520111260001,1343.0
353520114160501,522.7
353521114302901,9.0
353522109055901,-97.9
353523111222701,926.75
353528114162501,400.8333333333333
353536114154001,444.59999999999997
353537114162001,406.75
353538113433101,13.166666666666666
353539111174301,35.0
353541113433001,6.256666666666667
353548114234201,555.0
353549114064801,501.4
353550114040801,277.3
353552114145201,125.39200000000001
353610114033501,266.6468965517242
353611114185101,88.0
353614114054601,369.0
353616114030601,283.1
353616114040901,274.4
353616114051301,323.9
353618114002701,305.2714285714286
353622113493301,33.2
353624113495101,186.1
353625113442301,188.16666666666666
353627114301101,30.4
353630113455801,104.80000000000001
353640114071901,526.3
353644114140401,118.5
353650114044101,285.1
353651113435501,297.1
353658114244401,471.275
353705114012801,281.86249999999995
353708114042101,262.05
353709114041001,261.0333333333333
353709114044001,262.13333333333327
353711114081001,74.954
353725113510401,140.82
353730114150401,429.0
353731114043901,258.6333333333334
353732114044001,258.3
353732114085801,20.3
353739110155001,103.7
353740112372001,51.6
353754114151201,472.0
353759114302401,415.8666666666666
353800114061601,331.9
353800114305101,13.8
353801114044001,270.7
353805110135001,74.3
353817111251001,1152.0
353824111194301,6.5
353826114161401,354.0
353827114051401,270.2
353829114014601,254.2
353837111195801,259.48
353845112082201,1414.2
353850111195601,9.0
353853114061801,301.8
353900113472001,300.8666666666667
353903114130801,500.3
353911109044301,45.3
353918114263601,478.07142857142856
353924114101401,640.9333333333334
353928109044501,160.225
353939114124501,520.1
353942114131201,523.9
353945114191901,440.0
353947114120701,542.0749999999999
354000111295001,1475.0
354008114133901,565.28
354010114175001,67.4
354010114175002,70.44999999999999
354018114094201,638.1333333333333
354023114134601,540.8249999999999
354027114273101,461.0647368421054
354028113491201,185.45
354028114165601,35.346666666666664
354033110341601,6.5
354036114110601,557.8710526315791
354058110065701,164.9
354106114275901,448.55
354108113484901,381.0
354109114271801,473.79999999999995
354114114165101,45.65
354116110511601,190.0
354130113595601,351.1204000000001
354137110475401,147.45
354151114282001,445.3333333333333
354158114281801,416.3
354158114281901,328.20000000000005
354208114282601,416.2
354208114282801,308.1223529411765
354217114284001,422.53999999999996
354218110494501,284.16
354220113020601,363.6666666666667
354220113020801,437.3142857142857
354221114261101,540.8
354224114260101,370.1
354224114284101,415.9
354227110362701,141.60000000000002
354229109345801,138.6333333333333
354230109331201,36.6
354232109320701,112.1
354233114084201,502.38
354238114042201,366.16428571428565
354239113020901,435.4
354240111260701,1309.0
354246114061601,446.6
354251114284901,391.14
354257111254001,1315.0
354259109045801,9.092857142857143
354314114033601,373.7
354314114193801,560.0
354316114290901,403.2
354320114285901,383.76666666666665
354338114245701,432.6
354339109044701,8.954545454545455
354344114225701,503.8
354345114201401,514.0
354350111235001,706.9
354402114194001,627.9263157894737
354403109040801,12.825
354412114271801,390.0
354414114145501,36.766666666666666
354414114162501,43.61666666666667
354414114162901,12.85
354414114326001,880.0
354415114145501,35.0
354419109254901,184.64666666666665
354421111282101,1150.0
354424114254301,503.5636363636364
354425114204201,472.55
354430111282701,1325.0
354432114250101,499.20000000000005
354437114193301,686.4
354439114152901,17.9
354440111282001,1308.0
354442111281501,1250.0
354448110333701,171.0
354458114245601,568.5181818181818
354503112233301,1332.7
354503114283801,560.4
