wellid,Measurements
323017110411701,1
323017110411801,1
323017110411901,1
323017110530601,4
323017110531401,2
323017110543901,1
323018111060801,1
323019110534701,1
323019111220501,1
323020114414401,1
323021110002501,1
323021110003201,1
323022110015701,1
323023110340501,3
323023111470801,2
323024109591101,4
323024109594701,3
323024110004801,1
323024110530901,1
323025110294001,1
323025111173801,5
323026110531001,32
323026111183701,24
323026111471101,1
323026114480301,1
323027111181601,27
323027111570001,19
323028108511001,1
323028110530901,1
323028111565902,1
323029110553401,34
323030114460701,1
323030114474701,2
323031110552901,27
323031111060801,1
323031114353201,1
323031114412901,1
323031114452701,1
323031114460901,2
323031114470901,2
323032110120001,1
323032110524301,1
323032110552901,43
323033110295001,1
323034109592401,4
323034114334201,2
323035109571901,1
323035110334301,2
323037110524301,1
323038110022601,3
323038110295201,2
323040111222201,23
323041110022701,1
323041110031201,5
323043109564001,1
323043109564101,1
323043110092501,4
323043110094801,5
323043110520901,3
323045112190101,1
323047109584501,6
323047112304001,1
323048110003401,1
323048110004801,9
323048110550401,29
323048110552701,39
323049110021901,1
323050110295201,2
323051109593501,5
323051110000101,5
323051110032801,4
323052110043401,1
323052110094101,1
323052112183801,1
323053109593701,1
323054110043301,1
323054114472001,1
323055110032701,5
323055110042701,5
323055111004101,2
323055114363301,1
323056111535101,1
323057114475601,1
323058111143901,7
323059110295501,4
323100110035701,1
323100110301801,1
323100111535401,1
323102111551101,1
323103110552501,2
323104110520001,1
323105109583801,2
323105110294801,1
323107111214801,2
323107112101201,1
323108111545201,1
323109114370701,1
323110110295301,2
323111109085101,1
323112111564201,6
323113110035801,7
323114110002201,6
323114111540701,1
323115110012501,1
323115114373101,1
323116109594301,3
323116114480001,14
323116114480002,4
323116114480003,4
323118111540701,1
323118111540801,1
323118111563401,7
323119109593601,2
323119110031001,1
323119111540801,1
323119114475501,4
323119114475601,4
323120110025701,4
323120110031101,6
323120111220501,1
323120111292601,16
323120111540701,1
323120114442501,2
323120114475501,8
323120114475601,4
323122109522401,5
323123114473201,1
323124109253301,2
323124114353101,1
323124114375201,1
323124114395501,42
323124114395601,12
323124114440501,10
323125109585201,2
323125114395501,2
323125114395601,1
323125114420001,2
323126114372101,1
323126114395501,3
323126114395601,9
323127109574701,27
323127110294101,5
323127111565101,6
323127114374401,1
323127114380201,1
323128114374701,1
323130113285901,4
323132110121401,2
323133114475501,36
323134109412301,2
323134110003601,2
323134110022401,7
323135110524701,1
323136109412501,1
323137109513501,4
323137112552101,5
323137114375101,1
323137114431201,2
323138109350701,2
323138111074801,1
323139109595901,5
323139110005201,4
323139110550801,63
323140110002201,1
323140110003601,1
323140110033501,6
323140111003001,2
323140111574201,1
323142111584801,4
323143109284301,2
323143111082001,1
323146110065101,2
323146111114501,1
323147114472901,1
323148110530801,1
323148111142201,1
323150111580401,1
323152111200401,65
323152111214701,12
323154110352901,1
323154111142101,1
323154111214701,14
323154111225001,26
323156111121601,1
323156111582701,4
323159110301001,2
323159110301101,2
323159111214601,14
323200110575001,18
323200111143301,2
323203111584801,6
323204110301001,3
323204111584401,5
323205111232401,14
323206110002101,2
323206111590801,4
323207110531601,2
323213114034901,5
323213114471301,1
323214113045901,7
323214114475001,2
323216114453801,10
323216114472701,9
323217110262801,2
323217110421401,1
323217111194201,5
323217114413601,1
323217114430401,2
323217114440401,1
323218111225301,6
323218114384001,2
323218114430301,3
323219111201001,5
323219111214601,3
323219114410101,1
323220110004501,5
323221110424501,1
323221110425801,2
323223110424501,1
323223111225101,4
323224109581201,4
323224110130601,5
323224110424601,1
323224111294001,11
323224114374101,1
323225111584801,4
323225114383101,1
323226112080701,3
323227108565101,2
323229114383701,1
323230110093701,3
323231111545601,3
323232110001501,5
323232114363101,1
323233111245601,48
323233114363801,1
323234110094401,1
323234114353601,1
323235110270201,2
323235111241401,4
323236110094401,2
323237114422501,2
323238114374301,1
323239110085801,1
323239111230401,4
323240109384601,29
323240110522501,1
323241114472901,1
323242111223501,7
323242114410101,1
323243110095601,4
323243110522801,1
323243111432301,3
323243114471101,2
323244110512801,1
323244114460601,1
323245111214801,4
323245111220401,3
323245111241001,10
323245111254901,25
323245114423201,10
323246114465801,1
323247109595701,2
323247114375601,1
323248110420901,1
323248111223901,1
323249114360101,1
323250114361701,1
323251114385301,1
323253111020401,4
323253114364601,2
323254114270501,1
323254114272801,1
323254114375501,2
323254114381101,1
323254114385101,1
323255110421401,2
323256109040901,2
323256111175201,4
323257110301601,3
323258111175601,4
323258111261301,1
323258114440601,1
323259109234501,6
323259110001501,1
323259110002001,1
323300114375601,2
323300114381101,1
323300114381601,1
323301109595201,2
323301114381101,1
323302111180501,1
323303110422301,1
323303110560801,1
323304110133601,1
323304111232202,30
323305109591401,3
323305114355501,1
323305114364501,2
323305114365301,1
323306111214501,15
323306111240601,3
323306114302001,1
323307111151901,29
323307111151902,29
323307114301801,1
323307114351301,2
323308110394801,1
323308110560301,6
323308114361801,1
323308114371801,1
323308114382501,1
323308114385201,2
323308114385401,1
323309114334601,1
323309114385301,2
323309114410401,1
323309114420101,3
323310111443301,2
323310114375201,2
323310114395601,2
323310114405801,1
323310114405901,2
323310114423201,2
323310114440501,3
323310114443501,6
323311111174001,2
323311111235401,7
323311114332401,8
323311114341401,8
323311114341702,1
323311114385601,1
323311114395701,2
323311114410001,2
323312111225601,1
323312114340901,2
323313109523301,5
323313110125001,4
323313114455201,1
323315110420701,1
323315114344201,1
323316111180401,1
323316114344301,2
323316114352001,1
323318110070401,17
323318110555301,11
323318110560201,3
323319111232001,5
323320111570001,7
323320114471401,1
323321111270801,6
323321111271001,39
323321114370601,1
323321114381101,1
323321114470101,1
323322114383901,1
323322114391001,1
323327111221601,4
323328111241201,1
323329110332001,2
323329114430301,2
323330111250901,1
323330112074201,1
323330114430101,1
323330114430301,10
323331114410001,2
323332111143701,2
323332114410101,2
323333110114401,1
323334111431301,4
323334114344601,2
323334114344801,2
323335110524001,1
323335114342801,1
323335114420201,2
323337110101501,4
323337114365201,1
323337114395801,1
323337114400301,2
323338110382101,2
323338111141501,33
323338111141601,12
323338114402501,3
323338114405801,2
323338114465101,1
323339114463701,1
323340109585601,3
323341110444901,1
323342110402401,4
323342110430901,2
323342111255701,3
323343111255801,5
323344110523001,2
323345110303401,13
323345114472101,1
323347109453101,1
323347109543501,4
323348110430101,1
323348111275901,12
323348113571101,27
323348114405801,1
323349111240801,5
323349114405901,2
323350110425101,2
323350111330201,1
323350114340001,1
323350114403001,1
323350114404601,2
323352111430301,6
323352114353501,1
323353110384201,1
323353111391901,5
323353111424701,4
323354110133601,1
323354111283001,23
323354111422501,33
323355110040001,4
323355111255401,1
323356111235301,1
323356112264501,2
323357111241101,16
323358111241001,7
323358111241201,3
323358114341201,1
323359114433801,1
323400114460901,1
323401110441701,1
323401114433501,2
323401114460901,3
323402109490401,1
323402111402101,2
323402114344701,1
323402114355001,11
323402114355701,1
323402114385701,1
323402114401901,1
323402114405801,1
323402114410001,2
323402114420101,2
323402114420301,1
323402114423001,1
323402114424501,1
323402114430301,2
323402114430302,1
323402114450701,2
323402114471001,2
323403114354801,13
323403114365101,2
323403114375401,2
323403114375501,1
323403114385601,1
323403114395801,1
323403114403501,2
323403114405901,2
323403114410101,2
323403114423801,1
323403114443701,1
323403114460801,8
323404114350601,1
323404114395901,1
323404114403601,2
323407109453801,1
323407113441601,5
323408110551801,17
323409111405501,6
323411114460601,1
323412111243101,23
323413110360401,39
323414111235001,55
323415110305301,4
323415114354801,3
323416114354701,1
323418110565401,49
323418111300301,1
323419110103901,1
323419111392001,3
323420111053301,1
323420111060401,1
323421109082901,1
323421111060401,1
323422110312101,2
323422111072301,2
323422112311201,1
323423110002801,5
323423110052001,3
323423111300301,1
323423114340801,1
323425108544301,4
323425109022101,27
323425111194101,7
323425111301701,1
323425111422701,1
323426111235001,5
323427109575501,3
323427111194401,14
323427111235301,4
323428111243201,3
323428111245601,1
323428114395801,2
323428114410001,2
323428114411501,2
323429111261801,2
323429111261901,3
323429111321101,5
323429114341601,1
323429114400901,1
323429114401601,2
323429114404501,1
323430111262001,5
323430114403801,1
323430114405801,2
323431108574301,3
323432114324601,2
323433109310801,1
323433109310901,2
323434109573401,1
323434111050001,1
323435110424801,1
323435111235201,19
323435111265001,1
323436110311801,2
323436111192401,2
323437111595801,25
323438108514601,28
323438111194501,63
323440110124301,1
323441111402001,3
323441111402401,5
323441111412701,9
323441111422701,8
323442110432201,1
323442111044201,1
323442111263601,6
323442111392101,39
323443109581901,1
323444110502001,1
323444114382601,1
323445109575601,1
323445110042801,23
323445111280001,16
323446109311001,1
323446110042901,4
323446110064001,1
323447110431601,4
323447111141401,1
323448109574701,4
323448110063901,1
323449111240901,1
323450111195801,6
323451111255701,25
323451114382701,1
323452114433201,1
323452114435601,1
323452114440601,1
323453114334401,1
323453114403401,1
323453114420301,1
323453114430401,1
323454111280301,7
323454114395701,2
323454114403301,1
323454114404601,1
323454114410001,1
323454114410101,3
323455111262901,1
323455111265801,23
323455111265901,13
323455114340701,1
323455114365201,5
323455114365301,5
323455114375301,2
323455114385501,2
323455114395701,2
323455114395801,1
323455114403601,2
323455114420201,8
323455114440601,6
323456110514001,3
323456110594701,3
323456111230001,34
323456114341401,1
323456114365201,6
323456114374001,1
323456114382301,1
323456114403701,2
323456114405801,1
323457111524201,1
323457114335402,1
323458111341501,2
323459111391901,6
323500111392101,4
323502111583701,3
323503111283001,2
323503111310401,1
323505114375701,1
323505114474201,1
323506110443301,1
323506110444101,1
323506111283301,5
323506111374101,10
323506111412501,9
323507109573801,2
323508114002002,1
323508114401701,2
323509111340601,7
323509114400101,2
323509114401501,1
323510111181001,3
323511109591401,29
323511111311901,19
323512110562001,15
323514111163101,3
323514111163102,3
323514111163103,3
323514114391001,1
323516109580601,2
323516111193701,6
323516111193702,6
323516114354801,1
323517111340501,2
323518111235001,30
323518111242101,2
323518111320301,12
323518111323501,8
323519109580701,2
323519111320401,1
323519114351801,1
323520109580701,1
323520111072801,1
323520111291501,9
323520114423301,2
323520114443501,2
323520114460701,11
323521111294801,5
323521111301601,6
323521111323601,4
323521114351901,2
323521114403301,2
323521114405901,1
323522109580701,4
323522111265601,27
323522111275701,3
323522111285701,28
323522111310301,1
323522114403101,1
323523109573301,1
323523111275801,1
323523111285801,8
323523111300201,6
323524111281401,4
323524111281501,7
323525111074301,2
323525111074401,1
323527114430701,1
323528111044501,2
323528111275401,1
323528111330601,1
323529114391001,1
323530114383001,13
323532111073401,2
323532111265201,6
323532111402301,1
323532111412601,2
323532114423101,1
323534110440301,1
323534111320201,8
323534111583701,3
323534114365301,1
323536111412201,5
323537111235101,9
323537111340701,3
323538109575401,2
323538110420401,2
323538113261401,7
323538114354801,1
323539111351801,1
323540113323001,1
323541111330501,36
323541111403801,3
323541114465601,2
323541114475301,4
323541114475401,4
323542109581101,3
323542114475301,12
323542114475401,4
323543111350801,4
323544111350901,1
323545111285701,1
323545111285802,31
323545111401801,2
323545113322201,2
323546111310101,4
323546114354401,2
323546114355301,1
323546114375401,1
323547110380201,1
323547114334501,1
323547114355801,1
323547114361001,1
323547114410001,2
323547114411301,1
323547114420101,1
323548111340801,8
323548111361001,3
323548111361002,1
323548114365101,3
323548114375301,1
323548114390101,1
323548114391201,17
323548114391301,5
323548114393901,1
323548114395501,3
323548114395801,1
323548114404901,1
323548114410101,1
323548114440401,2
323549111310401,1
323549114354701,1
323549114354901,3
323549114391201,6
323549114391301,5
323550110293101,3
323550110293201,10
323550114344602,1
323551111300201,1
323553111032901,2
323553111340501,4
323553114395701,1
323554114372401,1
323554114385601,1
323555108581601,32
323555111301101,3
