,,mean
,,depth
basinid,year,
CHV,2015.0,670.9
CHV,2016.0,670.0
CHV,2017.0,669.8
CHV,2018.0,344.95
CHV,2019.0,145.17142857142855
CHV,2020.0,127.0
CIB,1949.0,485.0
CIB,1961.0,12.73066666666666
CIB,1962.0,12.586799999999998
CIB,1964.0,57.9975
CIB,1974.0,142.0
CIB,1990.0,310.6
CIB,1991.0,316.04999999999995
CIB,1992.0,311.8
CIB,1993.0,312.4
CIB,1994.0,318.1
CIB,1996.0,316.5
CIB,1997.0,167.22
CIB,1998.0,319.9
CIB,2000.0,326.4
CIB,2001.0,10.08
CIB,2002.0,136.592
CIB,2003.0,91.8925
CIB,2004.0,164.22750000000002
CIB,2005.0,325.6
CIB,2006.0,320.4
CIB,2007.0,319.2
CIB,2009.0,312.9
CIB,2010.0,335.9
CIB,2011.0,319.7
CIB,2012.0,312.5
CIB,2013.0,373.6
CIB,2014.0,318.0
CIB,2015.0,320.8
CIB,2016.0,358.1
CIB,2017.0,314.3
CIB,2018.0,317.2
CIB,2019.0,312.4
CLA,1966.0,435.0
CLA,1979.0,69.37685714285716
CLA,1980.0,31.9
CLA,1981.0,35.498
CLA,1982.0,64.895
CLA,1983.0,22.285
CLA,1984.0,23.75
CLA,1985.0,23.396666666666665
CLA,1986.0,22.016666666666666
CLA,1988.0,23.58
CLA,1989.0,23.533333333333335
CLA,1990.0,28.35
CLA,1991.0,25.566666666666666
CLA,1992.0,22.924999999999997
CLA,1993.0,19.85
CLA,1994.0,21.900000000000002
CLA,1995.0,20.125
CLA,1997.0,184.43333333333337
CLA,1998.0,61.3
CLA,1999.0,161.66666666666666
CLA,2000.0,162.13333333333333
CLA,2001.0,162.29666666666665
CLA,2002.0,162.59666666666666
CLA,2003.0,163.5
CLA,2005.0,189.5
CLA,2006.0,176.6
CLA,2007.0,158.96666666666667
CLA,2008.0,160.3
CLA,2009.0,57.449999999999996
CLA,2010.0,58.905
CLA,2011.0,58.625
CLA,2012.0,59.4
CLA,2013.0,61.675
CLA,2017.0,107.6
CLA,2018.0,106.4
CLA,2019.0,64.35
COP,1942.0,900.0
COP,1944.0,6.81
COP,1945.0,5.17
COP,1946.0,5.3149999999999995
COP,1947.0,6.74
COP,1948.0,6.199999999999999
COP,1949.0,5.16
COP,1950.0,6.18
COP,1951.0,304.195
COP,1952.0,5.04
COP,1953.0,6.255
COP,1954.0,54.1
COP,1955.0,77.045
COP,1956.0,7.46
COP,1957.0,5.925000000000001
COP,1958.0,623.7
COP,1959.0,103.16
COP,1960.0,454.86
COP,1961.0,10.705
COP,1963.0,95.43444444444445
COP,1964.0,628.5166666666667
COP,1965.0,320.005
COP,1966.0,414.4872727272728
COP,1967.0,161.68285714285713
COP,1968.0,269.73333333333335
COP,1969.0,757.3883333333333
COP,1970.0,145.18
COP,1971.0,184.10999999999999
COP,1972.0,289.6575
COP,1973.0,221.82
COP,1974.0,463.15
COP,1975.0,287.4142857142857
COP,1976.0,207.4333333333333
COP,1977.0,341.81666666666666
COP,1978.0,150.00576923076923
COP,1979.0,254.15
COP,1980.0,278.1025
COP,1981.0,88.67
COP,1982.0,341.8933333333334
COP,1983.0,319.4
COP,1984.0,632.1374999999999
COP,1985.0,278.725
COP,1986.0,289.075
COP,1987.0,326.175
COP,1988.0,404.9
COP,1989.0,1070.3
COP,1990.0,382.85
COP,1991.0,179.66
COP,1993.0,179.34500000000003
COP,1994.0,230.84454545454548
COP,1995.0,176.175
COP,1996.0,263.61
COP,1997.0,476.2
COP,1998.0,1136.25
COP,1999.0,329.7518181818182
COP,2000.0,1132.1799999999998
COP,2001.0,1077.9571428571428
COP,2002.0,1291.93125
COP,2003.0,750.6428571428571
COP,2004.0,471.1357142857143
COP,2005.0,1065.7333333333333
COP,2006.0,885.1599999999999
COP,2009.0,161.6285714285714
COP,2010.0,180.7
COP,2011.0,311.1666666666667
COP,2012.0,1778.364
COP,2013.0,2292.6
COP,2014.0,1152.9166666666667
COP,2015.0,463.8
COP,2016.0,276.43333333333334
COP,2017.0,320.26666666666665
COP,2018.0,277.5333333333333
COP,2019.0,276.26666666666665
CRF,1958.0,270.0
CRF,1959.0,37.0
CRF,1961.0,130.0
CRF,1962.0,84.075
CRF,1966.0,100.25
CRF,1969.0,154.5
CRF,1971.0,30.0
CRF,1972.0,65.5
CRF,1973.0,45.0
CRF,1976.0,101.7178260869565
CRF,1977.0,67.43333333333334
CRF,1978.0,257.58
CRF,1979.0,231.50333333333333
CRF,1980.0,151.9
CRF,1981.0,143.4
CRF,1982.0,150.87
CRF,1983.0,99.02571428571427
